Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Notes,Career,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
Robert Nevin,Vice Chairman,University System of Ohio,,,"President, Automotive Group, The Reynolds and Reynolds Company",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Board Vice President
John Kunesh,Trustee,University System of Ohio,,,"Managing Partner, Kunesh Eye Center, Inc2601 Far Hills Avenue, Dayton, OH 45419",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Trustee
Lester L. Lyles,Trustee,University System of Ohio,,Howard U 1968 BSME; New Mexico State 1969 MS,"Vice Chief of Staff, Gen, United States Air Force, United States Department of Defense (1999-2000); Commander, Gen, United States Air Force, Air Force Materiel Command. United States Department of Defense (2000-2003)",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Trustee
Meagan R. Buxton,Student Trustee,University System of Ohio,,,,1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Trustee
Trevor O. Jones,Community Board Member,University System of Ohio,,,"Chairman and Founder, BIOMEC, Inc",260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Trustee
James Borchers,Student Trustee,University System of Ohio,,,,1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Trustee
C. William Fall,Trustee,University System of Ohio,,,"Chief Executive Officer, The William Fall Group",916.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
George L. Chapman,Trustee,University System of Ohio,,,,916.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Michael Adams,Trustee,University System of Ohio,,,"Founder and Chief Executive Officer, Adams Robinson Enterprises",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Trustee
Susan Palmer,Trustee,University System of Ohio,,,,917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
"Richard B. McQuade, Jr",Trustee,University System of Ohio,,"Toledo 1962 BA, 1965 JD",,917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Gary Heiman,Trustee,University System of Ohio,,,,752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Trustee
H. C. Niehoff,Trustee,University System of Ohio,,,,752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Trustee
Daisy Malloy Hamburg,Graduate Student Trustee,University System of Ohio,,,,752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Trustee
C. Francis Barrett,Trustee,University System of Ohio,,,,752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Trustee
Anant R. Bhati,Secretary,University System of Ohio,,,,752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Other Board Member
Margaret E. Buchanan,"Affiliation: President and Publisher, The Cincinnati Enquirer",University System of Ohio,,,,752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Board President
Phillip R. Cox,Trustee,University System of Ohio,,Xavier (OH) 1968 BS; Mount St Joseph; Cincinnati Tech,"President and Chief Executive Officer, Cox Financial Corporation",752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Trustee
Sandra W. Heimann,Trustee,University System of Ohio,,,"Vice President, American Financial Group, IncOne East Fourth Street, Cincinnati, OH 45202 Tel: (513) 579-2121",752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Trustee
Ronald E. Weinberg,Chairman,University System of Ohio,,,"Chairman and Chief Executive Officer, Hawk Corporation",260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Board President
Nicholas Furtwengler,Undergraduate Student Trustee,University System of Ohio,,,,752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Trustee
"David G. Huey, CPA.",Vice Chairman,University System of Ohio,,Toledo,"President and Chief Operating Officer, Block Communications, IncTel: (419) 724-6212",917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Board Vice President
Joel Todd,Student Trustee,University System of Ohio,,,,917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Cynthia B. Thompson,Trustee,University System of Ohio,,Michigan; Michigan State Washington U (MO) MBA,,917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
John S. Szuch,Trustee,University System of Ohio,,"Toledo 1970, 1975 MBA","Chairman, Fifth Third Bank, Northwestern Ohio 606 Madison Ave., Toledo, OH 43604 Tel: (419) 259-7890",917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Olivia K. Summons,Trustee,University System of Ohio,,,"Director, Public Affairs, Toledo Refinery, Sunoco, Inc1735 Market Street, Suite LL, Philadelphia, PA 19103-7583",917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
William C. Koester,Trustee,University System of Ohio,,Toledo 1960,"Founder and Chairman, Koester-Lightle Insurance Agency; Co-Founder and Managing Partner, Koester Monnin Investments; Founder and Chairman, Koester Metals Inc.; Founder, President, Chairman and Chief Executive Officer, Koester Machined Products",917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Thomas H. Humes,Trustee,University System of Ohio,,,,752.0,,,2802096936.0,201885.0,True,,,University System of Ohio,Trustee
Joseph B. Morton,Ex Officio Trustee,University of Alabama System,,"Auburn BS; Alabama MS, PhD",,720.0,,,2800507078.0,,True,,,University of Albama System,"Trustee, Ex Officio"
"John H. England, Jr",Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Angus R. Cooper II,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Finis E. St. John IV,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
"Robert R. ""Bob"" Riley",Ex Officio President,University of Alabama System,,Alabama 1965 BS,,720.0,,,2800507078.0,,True,,,University of Albama System,"Board President, Ex Officio"
Joseph C. Espy III,President Pro Tempore,University of Alabama System,,Alabama BS; Mississippi MBA; Alabama JD,,720.0,,,2800507078.0,,True,,,University of Albama System,Board President
Marietta M. Urquhart,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
James W. Wilson III,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
"John J. McMahon, Jr",Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Andria S. Hurst,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Vanessa Leonard,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Karen P. Brooks,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
"Paul W. Bryant, Jr",Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Sidney L. McDonald,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Peter L. Lowe,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
John Russell Thomas,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Joe H. Ritch,Trustee,University of Alabama System,,,,720.0,,,2800507078.0,,True,,,University of Albama System,Trustee
Timothy C. Brady,Regent,University of Alaska System,,,,722.0,,,2802090665.0,,True,,,University of Alaska System,Regent
Mary K. Hughes,Chairman,University of Alaska System,,Alaska 1971 BA; Willamette 1974 JD,"State Director, Anchorage Office, Office of Senator Lisa Murkowski",722.0,,,2802090665.0,,True,,,University of Alaska System,Board President
Cynthia Henry,Vice Chairman,University of Alaska System,,Alaska (Fairbanks) MEd,,722.0,,,2802090665.0,,True,,,University of Alaska System,Board Vice President
Patricia Jacobson,Regent,University of Alaska System,,Arizona 1969 BA; Alaska 1972 MA,,722.0,,,2802090665.0,,True,,,University of Alaska System,Regent
Michael Snowden,Regent,University of Alaska System,,Alaska BBA,,723.0,,,2802090665.0,,True,,,University of Alaska System,Regent
Fuller Cowell,Regent,University of Alaska System,,National U BBA,,722.0,,,2802090665.0,,True,,,University of Alaska System,Regent
"Carl Marrs, Jr",Treasurer,University of Alaska System,,,,722.0,,,2802090665.0,,True,,,University of Alaska System,Other Board Member
Erik Drygas,Regent,University of Alaska System,,,,722.0,,,2802090665.0,,True,,,University of Alaska System,Regent
Robert R. Martin,Regent,University of Alaska System,,Alaska BS,,723.0,,,2802090665.0,,True,,,University of Alaska System,Regent
Kirk Wickersham,Regent,University of Alaska System,,Alaska; Yale JD,"Owner, FSBO System, Inc",723.0,,,2802090665.0,,True,,,University of Alaska System,Regent
Mary Rutherford,President,University of Alaska System,University of Alaska Foundation,,,721.0,,,2802090665.0,,True,,,University of Alaska System,Board President
Fred H. Harrison,General Counsel,University of Arkansas System,,,,725.0,,,2799691083.0,,True,,,University of Arkansas System,Other Board Member
Jane Rogers,Secretary,University of Arkansas System,,,,730.0,,,2799691083.0,,True,,,University of Arkansas System,Other Board Member
"Wyatt R. ""Rory"" Hume",Provost,University of Arkansas System,,,,730.0,,,2799691083.0,,True,,,University of Arkansas System,Trustee
Gregory J. Weidemann,"Associate Vice President, Agriculture-Research",University of Arkansas System,,,,725.0,,,2799691083.0,,True,,,University of Arkansas System,Board Vice President
Carl L. Johnson,Assistant Secretary,University of Arkansas System,,,"Executive Vice President, Business Operations",730.0,,,2799691083.0,,True,,,University of Arkansas System,Other Board Member
Katherine N. Lapp,Chairman,University of Arkansas System,,,"President and Director, Arkansas Farm Bureau Education: Fairfield 1978 BA; Hofstra 1981 JD 3 Bil Federation Career: Executive Director, New York Metropolitan Transportation Authority, State of New York",730.0,,,2799691083.0,,True,,,University of Arkansas System,Board President
Sam Hilburn,Trustee,University of Arkansas System,,,,730.0,,,2799691083.0,,True,,,University of Arkansas System,Trustee
Jim von Gremp,Trustee,University of Arkansas System,,,,730.0,,,2799691083.0,,True,,,University of Arkansas System,Trustee
Tim E. Hunt,Trustee,University of Arkansas System,,"U Adelaide (Australia) BS, BDS, PhD DDSc",,730.0,,,2799691083.0,,True,,,University of Arkansas System,Trustee
James E. Lindsey,Vice Chairman,University of Arkansas System,,,,730.0,,,2799691083.0,,True,,,University of Arkansas System,Board Vice President
Barbara Goswick,"Associate Vice President, Finance and Administration",University of Arkansas System,,,,725.0,,,2799691083.0,,True,,,University of Arkansas System,Board Vice President
Mike Akin,Trustee,University of Arkansas System,,,,730.0,,,2799691083.0,,True,,,University of Arkansas System,Trustee
Ivory Lyles,"Associate Vice President, Agriculture-Extension",University of Arkansas System,,,,725.0,,,2799691083.0,,True,,,University of Arkansas System,Board Vice President
John Ed Anthony,Trustee,University of Arkansas System,,,,730.0,,,2799691083.0,,True,,,University of Arkansas System,Trustee
Robert C. Dynes,President,University of Arkansas System,,,"President, Akin Industries. Inc E-mail: robert.dynes@ucop.edu 113 Commerce Drive, Monticello, AR 71655 Tel: (870) 367-6263",730.0,,,2799691083.0,,True,,,University of Arkansas System,Board President
John Tyson,Trustee,University of Arkansas System,,,,730.0,,,2799691083.0,,True,,,University of Arkansas System,Trustee
Richard C. Blum,Chairman,University of California System,,,"Chairman, Blum Capital Partners, L.P909 Montgomery St., Ste. 400, San Francisco, CA 94133",742.0,,,2803209242.0,110398.0,True,,,University of California System,Board President
William C. De La Pena,Regent,University of California System,,,"Ophthalmologist and Medical Director, De La Pena Eye Clinic",742.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Eleanor Brewer,Ex Officio Regent,University of California System,,,,742.0,,,2803209242.0,110398.0,True,,,University of California System,"Regent, Ex Officio"
Arnold Schwarzenegger,President Of The Board,University of California System,,Wisconsin (Superior) 1980 BA,"Governor (R), State of California",743.0,,,2803209242.0,110398.0,True,,,University of California System,Board President
Judith L. Hopkinson,Regent,University of California System,,,,742.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Leslie Tang Schilling,Regent,University of California System,,American School Foundation (Mexico) BS; U Guadalajara (Mexico) MD,"Founder and Chairman, Union Square Investment Company",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Fabian Nunez,Ex Officio Regent,University of California System,,Pitzer 1997 BA,"Assembly Member (D), California State Assembly",743.0,,,2803209242.0,110398.0,True,,,University of California System,"Regent, Ex Officio"
Norman J. Pattiz,Regent,University of California System,,Southeastern Illinois 1998 DEA,"Chairman, Westwood One",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Jack O'Connell,Ex Officio Regent,University of California System,,Cal State (Fullerton) BA,,743.0,,,2803209242.0,110398.0,True,,,University of California System,"Regent, Ex Officio"
Joanne Corday Kozberg,Regent,University of California System,,UC Berkeley BA; Occidental MA,"Partner, California Strategies",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
George M. Marcus,Regent,University of California System,,San Francisco State 1965 BA,"Founder and Chairman, The Marcus & Millichap Company",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Monica C. Lozano,Regent,University of California System,,,"Publisher and Chief Executive Officer, La Opinion; Senior Vice President, Impremedia LLC",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Robert C. Dynes,Ex Officio Regent,University of California System,,,,742.0,,,2803209242.0,110398.0,True,,,University of California System,"Regent, Ex Officio"
John J. Moores,Regent,University of California System,,"Houston BA, JD","Chairman, San Diego Padres Baseball Club; Chairman, JMI Services, Inc",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
John Garamendi,Ex Officio Regent,University of California System,,,"Lieutenant Governor (D), Office of the Lieutenant Governor, State of California",742.0,,,2803209242.0,110398.0,True,,,University of California System,"Regent, Ex Officio"
Russell S. Gould,Vice Chairman,University of California System,,UC Berkeley BA,,742.0,,,2803209242.0,110398.0,True,,,University of California System,Board Vice President
Michael T. Brown,Faculty Representative,University of California System,,,,742.0,,,2803209242.0,110398.0,True,,,University of California System,Other Board Member
Frederick R. Ruiz,Regent,University of California System,,,"Chairman and Chief Executive Officer, Ruiz Foods, Inc",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Sherry L. Lansing,Regent,University of California System,,Northwestern BS,"Chief Executive Officer, The Sherry Lansing Foundation",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Gerald L. Parsky,Regent,University of California System,,Princeton 1964 BS; Virginia 1968 JD,"Chairman, Aurora Capital Group",743.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
Odessa P. Johnson,Regent,University of California System,,Tennessee State BA: Columbia MA,,742.0,,,2803209242.0,110398.0,True,,,University of California System,Regent
