Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Career,AffiliationId,carnegie_id,level_0,index,FixedPosition,PrimarySample,StateSystem
C. Ray Holman,Trustee,Washington University,,,"Chairman and Chief Executive Officer, Mallinckrodt, Inc",703.0,,204465549.0,179867.0,,,Trustee,True,
Harold Ramis,Trustee,Washington University,,,"President, Producer, Director, and Screenwriter, Ocean Pictures",703.0,,204465549.0,179867.0,,,Trustee,True,
Craig D. Schnuck,Trustee,Washington University,,,"Chairman of the Board and Chief Executive Officer, Schnuck Markets, Inc",703.0,,204465549.0,179867.0,,,Trustee,True,
Robert Shapiro,Trustee,Washington University,,,"Chairman, President and Chief Executive Officer, Monsanto Company",703.0,,204465549.0,179867.0,,,Trustee,True,
Jerome J. Sincoff,Trustee,Washington University,,,"President and Chief Executive Officer, Hellmuth, Obata & Kassabaum",703.0,,204465549.0,179867.0,,,Trustee,True,
Andrew C. Taylor,Trustee,Washington University,,,"President, Enterprise Rent-A-Car Co",703.0,,204465549.0,179867.0,,,Trustee,True,
Barbara Schaps Thomas,Trustee,Washington University,,,"Senior Vice President and Chief Financial Officer, Time Warner Sports/HBO Sports",704.0,,204465549.0,179867.0,,,Trustee,True,
Lawrence EThomas,Trustee,Washington University,,,"Partner, Edward Jones",704.0,,204465549.0,179867.0,,,Trustee,True,
Ronald L. Thompson,Trustee,Washington University,,,"Chairman of the Board and Chief Executive Officer, Midwest Stamping Company",704.0,,204465549.0,179867.0,,,Trustee,True,
Ann Rubenstein Tisch,Trustee,Washington University,,,"Founder, The Young Women's Leadership School of East Harlem",704.0,,204465549.0,179867.0,,,Trustee,True,
William M. Van Cleve,Vice Chairman,Washington University,,,"Partner, Bryan Cave LLP",704.0,,204465549.0,179867.0,,,Board Vice President,True,
"John E. Wallace, Jr",Trustee,Washington University,,,"Chairman, The Regency Group",704.0,,204465549.0,179867.0,,,Trustee,True,
Shinichiro Watari,Trustee,Washington University,,,"Chairman, Cornes & Co., LtdHong Kong, China",704.0,,204465549.0,179867.0,,,Trustee,True,
Mark S. Wrighton,Hudson E. Bridge Chancellor,Washington University,,,,704.0,,204465549.0,179867.0,,,Board President,True,
Mark S. Wrighton,Trustee,Washington University,,,,704.0,,204465549.0,179867.0,,,Trustee,True,
Arnold B. Zetcher,Trustee,Washington University,,,"President and Chief Executive Officer, Talbots",704.0,,204465549.0,179867.0,,,Trustee,True,
Harvey Saligman,Trustee,Washington University,,,"Managing Partner, Cynwyd Investments",703.0,,204465549.0,179867.0,,,Trustee,True,
Robin E. Hernreich,Trustee,Washington University,,,"Managing Partner, Sigma Partners",703.0,,204465549.0,179867.0,,,Trustee,True,
"James H. Hance, Jr.",Trustee,Washington University,,,"Vice Chairman and Chief Financial Officer, NationsBank Corporation",703.0,,204465549.0,179867.0,,,Trustee,True,
John H. Biggs,Trustee,Washington University,,Harvard 1958 AB; Washington U 1983 PhD,"Chairman and Chief Executive Officer, TIAA-CREF",703.0,,204465549.0,179867.0,,,Trustee,True,
J. Stephen Fossett,Trustee,Washington University,,,"President, Marathon Securities, Inc Chicago, IL",703.0,,204465549.0,179867.0,,,Trustee,True,
Benjamin F. Edwards III,Trustee,Washington University,,,"Chairman, President and Chief Executive Officer, A. G. Edwards and Sons, Inc",703.0,,204465549.0,179867.0,,,Trustee,True,
John P. Dubinsky,Trustee,Washington University,,,"President and Chief Executive Officer, Mercantile Bank of St. Louis",703.0,,204465549.0,179867.0,,,Trustee,True,
William H. Danforth,Vice Chairman,Washington University,,,,703.0,,204465549.0,179867.0,,,Board Vice President,True,
Andrew B. Craig III,Trustee,Washington University,,,"Chairman of the Board, NationsBank Corporation",703.0,,204465549.0,179867.0,,,Trustee,True,
William E. Cornelius.,Trustee,Washington University,,,"Chairman and Chief Executive Officer, Union Electric Company",703.0,,204465549.0,179867.0,,,Trustee,True,
"B. A. Bridgewater, Jr",Trustee,Washington University,,,"Chairman, President and Chief Executive Officer, Brown Group, Inc",703.0,,204465549.0,179867.0,,,Trustee,True,
Stephen F. Brauer,Trustee,Washington University,,,"President, Hunter Engineering Company",703.0,,204465549.0,179867.0,,,Trustee,True,
Sam Fox,Vice Chairman,Washington University,,,"Chairman and Chief Executive Officer, Harbour Group, Ltd",703.0,,204465549.0,179867.0,,,Board Vice President,True,
Jerome F. Brasch,Trustee,Washington University,,,"President, Brash Manufacturing Company, Inc",703.0,,204465549.0,179867.0,,,Trustee,True,
Raymond F. Bentele,Trustee,Washington University,,,"President and Chief Executive Officer, Mallinckrodt, Inc",703.0,,204465549.0,179867.0,,,Trustee,True,
Floyd E. Bloom,Trustee,Washington University,,,"Chairman, Department of Neuropharmacology, The Scripps Research Institute",703.0,,204465549.0,179867.0,,,Trustee,True,
Lucia B. James,Trustee,West Virginia University,,,,709.0,,12097938.0,238032.0,,,Trustee,True,
Bruce M. Van Wyk,Secretary,West Virginia University,,,"President, Van Wyk Enterprises",709.0,,12097938.0,238032.0,,,Other Board Member,True,
Clifford M. Trump,Ex Officio Trustee,West Virginia University,,,"Chancellor, State College System",709.0,,12097938.0,238032.0,,,"Trustee, Ex Officio",True,
Ron D. Stollings,Vice Chairman,West Virginia University,,,,709.0,,12097938.0,238032.0,,,Board Vice President,True,
Joseph W. Powell,Trustee,West Virginia University,,,,709.0,,12097938.0,238032.0,,,Trustee,True,
Thomas E. Potter,Trustee,West Virginia University,,,Jackson & Kelley PLLC,709.0,,12097938.0,238032.0,,,Trustee,True,
J. Thomas Jones,Trustee,West Virginia University,,,"Chief Executive Director and Chief Executive Officer, St. Mary's Hospital",709.0,,12097938.0,238032.0,,,Trustee,True,
Jeremy Posey,Student Trustee,West Virginia University,,,,709.0,,12097938.0,238032.0,,,Trustee,True,
Henry R. Marockie,Ex Officio Trustee,West Virginia University,,West Virginia 1969 EdD,State Superintendent of Schools,709.0,,12097938.0,238032.0,,,"Trustee, Ex Officio",True,
Phyllis H. Arnold,Trustee,West Virginia University,,,"Affiliation: President and Chief Executive Officer, One Valley Bank, NA P.O. Box 1793, Charleston, WV 25326",708.0,,12097938.0,238032.0,,,Trustee,True,
Ellen Broudy,Classified Employees Representatives Trustee,West Virginia University,,,,708.0,,12097938.0,238032.0,,,Trustee,True,
John David,Faculty Trustee,West Virginia University,,,,708.0,,12097938.0,238032.0,,,Trustee,True,
Michael J. Farrell,Trustee,West Virginia University,,,"Affiliation: Farrell. Farreli & Farrell, L.C 914 Sth Ave., P.O. Box 6457, Huntington, WV 25772-6457",708.0,,12097938.0,238032.0,,,Trustee,True,
Terry T. Jones,Trustee,West Virginia University,,,"President, Morgantown Area Chamber of Commerce",709.0,,12097938.0,238032.0,,,Trustee,True,
Cathy Armstrong,Vice Chairperson,West Virginia University,,,"Affiliation: Attorney, Thorp, Reed & Armstrong Wheeling, WV",708.0,,12097938.0,238032.0,,,Board Vice President,True,
James H. Harless,Trustee,West Virginia University,,,,708.0,,12097938.0,238032.0,,,Trustee,True,
John R. Hoblitzell,Trustee,West Virginia University,,,"Kay, Casto, Chaney, Love & Wise",709.0,,12097938.0,238032.0,,,Trustee,True,
Richard Y. St. John,Trustee,Western Michigan University,,,,711.0,,141649380.0,172699.0,,,Trustee,True,
Lori B. Waddles,Trustee,Western Michigan University,,,"Detroit, MI",711.0,,141649380.0,172699.0,,,Trustee,True,
William W. Carmody,Trustee,Western Michigan University,,,"Shelter Bay, MI",711.0,,141649380.0,172699.0,,,Trustee,True,
Richard F. Chormann,Trustee,Western Michigan University,,,,711.0,,141649380.0,172699.0,,,Trustee,True,
Birgit M. Klohs,Trustee,Western Michigan University,,,"Grand Rapids, MI",711.0,,141649380.0,172699.0,,,Trustee,True,
Richard G. Haworth,Trustee,Western Michigan University,,,"Holland, MI",711.0,,141649380.0,172699.0,,,Trustee,True,
Jean H. Krause,Trustee,Western Michigan University,,,"Grand Rapids, MI",711.0,,141649380.0,172699.0,,,Trustee,True,
George A. Franklin,Trustee,Western Michigan University,,,,711.0,,141649380.0,172699.0,,,Trustee,True,
Joseph R. Rosetti,Trustee,Widener University,,Widener BS; Southeastern U MCS,"Vice Chairman, Kroll Associates",719.0,,138659443.0,216852.0,,,Trustee,True,
John F. Schmutz,Trustee,Widener University,,Cornell BChE; Georgetown JD,,719.0,,138659443.0,216852.0,,,Trustee,True,
"George Strawbridge, Jr",Trustee,Widener University,,Trinity Col (CT) BA; Pennsylvania MA. PhD,,719.0,,138659443.0,216852.0,,,Trustee,True,
Nicholas P. Trainer,Trustee,Widener University,,Widener BS,"President, Sartomer Company",719.0,,138659443.0,216852.0,,,Trustee,True,
Davis H. Truax,Trustee,Widener University,,Delaware BA,"Vice President, Wilmington Trust Company",719.0,,138659443.0,216852.0,,,Trustee,True,
Karol M. Wasylyshyn,Trustee,Widener University,,"Maine BS; Hahnemann MS, PsyD","President, Leadership Development IncPhiladelphia, PA",719.0,,138659443.0,216852.0,,,Trustee,True,
"Cortright Wetherill, Jr",Trustee,Widener University,,Widener BS,"Partner, Devon Hill Motors",719.0,,138659443.0,216852.0,,,Trustee,True,
Katy Woo,Trustee,Widener University,,UC Berkeley; Colorado,"Manager, Asia/Pacific Pegion, Blue Cross/Blue Shield of Delaware",719.0,,138659443.0,216852.0,,,Trustee,True,
Peter Zacharkiw,Trustee,Widener University,,"Widener BS, MS","President, Mardel Investments, IncPotomac, MD",719.0,,138659443.0,216852.0,,,Trustee,True,
"Leslie C. Quick, Jr",Chairman,Widener University,,Widener BS,"Chairman and Chief Executive Officer, Quick & Reilly/Fleet Securities, Inc26 Broadway, New York, NY 10004 Tel: (212) 742-1200",719.0,,138659443.0,216852.0,,,Board President,True,
Donald P. Walsh,Trustee,Widener University,,"Georgetown BSS, JD","Senior Vice President and General Counsel, SUN Company",719.0,,138659443.0,216852.0,,,Trustee,True,
David W. Oskin,Trustee,Widener University,,Widener BS,"Executive Vice President, International Paper",719.0,,138659443.0,216852.0,,,Trustee,True,
Thomas S. Lodge,Trustee,Widener University,,,"Partner, Connolly, Bove, Lodge & Hutz",719.0,,138659443.0,216852.0,,,Trustee,True,
Thomas H. Bown II,Trustee,Widener University,,,"President, Charter Associates",719.0,,138659443.0,216852.0,,,Trustee,True,
Russell J. Bragg,Trustee,Widener University,,,"President and Chief Operating Officer, ConAgra Poultry Company",719.0,,138659443.0,216852.0,,,Trustee,True,
Michelle Brogan-Hayes,Trustee,Widener University,,,"President, Widener/PMC Alumni Association",719.0,,138659443.0,216852.0,,,Trustee,True,
Robert J. Bruce,President,Widener University,,,,719.0,,138659443.0,216852.0,,,Board President,True,
Peter M. Mattoon,Trustee,Widener University,,Dartmouth AB; Harvard LLB,"Partner, Ballard, Spahr, Andrews & Ingersoll",719.0,,138659443.0,216852.0,,,Trustee,True,
Eric A. Chung,Trustee,Widener University,,,,719.0,,138659443.0,216852.0,,,Trustee,True,
Michael G. DeFino,Trustee,Widener University,,,"Senior Design Principal, Kling-Lindquist Partnership, Inc",719.0,,138659443.0,216852.0,,,Trustee,True,
Robert J. Bruce,Trustee,Widener University,,,,719.0,,138659443.0,216852.0,,,Trustee,True,
"Fitz Eugene Dixon, Jr",Trustee,Widener University,,,,719.0,,138659443.0,216852.0,,,Trustee,True,
Constance B. Girard-diCarlo,Trustee,Widener University,,,"President, Healthcare Support Services, ARAMARK Corp",719.0,,138659443.0,216852.0,,,Trustee,True,
James W. Hirschmann III,Trustee,Widener University,,,"Managing Director, Western Asset Global Management Company",719.0,,138659443.0,216852.0,,,Trustee,True,
"J. Richard Leaman, Jr",Trustee,Widener University,,,"President, JRL Associates",719.0,,138659443.0,216852.0,,,Trustee,True,
Philip G. Lewis,Trustee,Widener University,,,"Vice President and Director, Safety, Health and Environment, Rohm and Haas Company",719.0,,138659443.0,216852.0,,,Trustee,True,
John D. Dishaw,Trustee,Widener University,,,"Senior Vice President, SmithKline Beecham Consumer Healthcare",719.0,,138659443.0,216852.0,,,Trustee,True,
Peter H. Levine,Trustee,Worcester Polytechnic Institute,,,"President and Chief Executive Officer, UMass Memorial Health Care Inc",726.0,,107077323.0,168421.0,,,Trustee,True,
"F. William Marshall, Jr.",Trustee,Worcester Polytechnic Institute,,Washington U BS,"President and Chief Executive Officer, SIS Bancorp",726.0,,107077323.0,168421.0,,,Trustee,True,
"Alfred A. Molinari, Jr.",Trustee,Worcester Polytechnic Institute,,Worcester Polytech BS; Northeastern MS; Harvard MBA,"President and Chief Executive Officer, Data Translation Inc",726.0,,107077323.0,168421.0,,,Trustee,True,
Philip R. Morgan,Trustee,Worcester Polytechnic Institute,,"Harvard BS, MBA","President and Chief Executive Officer, Morgan Construction Company",726.0,,107077323.0,168421.0,,,Trustee,True,
John M. Nelson,Chairman,Worcester Polytechnic Institute,,Wesleyan U; Harvard,"Chairman, The TJX Companies Inc",726.0,,107077323.0,168421.0,,,Board President,True,
Judith Nitsch,Trustee,Worcester Polytechnic Institute,,,"President, Judith Nitsch Engineering Inc",726.0,,107077323.0,168421.0,,,Trustee,True,
David P. Norton,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1975 BS; Florida Tech MS; Florida State MBA; Harvard PhD,"President, The Balanced Scorecard Collaborative",,,107077323.0,168421.0,,,Trustee,True,
Edward A. Parrish,President,Worcester Polytechnic Institute,,Worcester Polytech 1971 BS; Dartmouth 1973 MBA,"Executive Vice President and Chief Financial Officer, Lucent Technologies Inc",,,107077323.0,168421.0,,,Board President,True,
Edward A. Parrish,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1971 BS; Dartmouth 1973 MBA,"Executive Vice President and Chief Financial Officer, Lucent Technologies Inc",,,107077323.0,168421.0,,,Trustee,True,
Carol L. Reinisch,Trustee,Worcester Polytechnic Institute,,Goucher BA; Johns Hopkins ScD,"Senior Scientist, Marine Biological Laboratory",,,107077323.0,168421.0,,,Trustee,True,
Leonard E. Redon,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1973 BS,"Vice President and Director, Rochester Area Operations, Eastman Kodak Company",,,107077323.0,168421.0,,,Trustee,True,
Gordon B. Lankton,Trustee,Worcester Polytechnic Institute,,Cornell BS,"President, NYPRO Inc",726.0,,107077323.0,168421.0,,,Trustee,True,
Stephen E. Rubin,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1974 BS,"President and Chief Executive Officer, Intellution Inc",,,107077323.0,168421.0,,,Trustee,True,
Frederick D. Rucker,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1981 BS; Columbia 1989 MBA,"Executive Vice President, Sales and Marketing, Global One",,,107077323.0,168421.0,,,Trustee,True,
John J. Shields,Trustee,Worcester Polytechnic Institute,,,"General Partner, Boston Capital Ventures",,,107077323.0,168421.0,,,Trustee,True,
H. Kemer Smith,Trustee,Worcester Polytechnic Institute,,US Merchant Marine Acad BS; Boston U MS,"Chairman, President and Chief Executive Officer, Stone & Webster Inc",,,107077323.0,168421.0,,,Trustee,True,
Donald Taylor,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1949 BS,"Principal, Sullivan Associates",,,107077323.0,168421.0,,,Trustee,True,
Glenn Yee,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1974 BS,"President, North American Operations, General Motors Corporation",,,107077323.0,168421.0,,,Trustee,True,
Donald K. Peterson,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1971 BS; Dartmouth 1973 MBA,"Executive Vice President and Chief Financial Officer, Lucent Technologies Inc",,,107077323.0,168421.0,,,Trustee,True,
Carleton F. Kilmer,Trustee,Worcester Polytechnic Institute,,,"Managing Partner, Electronics and High Technology, Anderson Consulting LLP",726.0,,107077323.0,168421.0,,,Trustee,True,
Windle B. Priem,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1959 BS; Babson 1964 MBA,"President, Global Client Services",,,107077323.0,168421.0,,,Trustee,True,
Paul J. Keating II,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1964 BS,"President, RoofBlok Ltd",726.0,,107077323.0,168421.0,,,Trustee,True,
Darwin Simpson,Trustee,Worcester Polytechnic Institute,,,"Regional Vice President, Van Waters and Rogers",725.0,,107077323.0,168421.0,,,Trustee,True,
Robert L. Stillwell,Trustee,Worcester Polytechnic Institute,,,"Minister, Buncombe Street United Methodist Church, Greenville, SC",725.0,,107077323.0,168421.0,,,Trustee,True,
Toccoa W. Switzer,Trustee,Worcester Polytechnic Institute,,,"Union, SC",725.0,,107077323.0,168421.0,,,Trustee,True,
Will H. Willimon,Trustee,Worcester Polytechnic Institute,,,"Dean of the Chapel, Duke University, Durham, NC 27708-0586",725.0,,107077323.0,168421.0,,,Trustee,True,
George T. Abdow,Trustee,Worcester Polytechnic Institute,,Worcester Polytech 1953 BS,"Chairman of the Board, Abdow
1111 Elm St., Ste. 10,
West Springfield, MA 01089
Tel: (413) 736-5451 Fax: (413) 733-9582",726.0,,107077323.0,168421.0,,,Trustee,True,
Paul A. Allaire,Trustee,Worcester Polytechnic Institute,,"Worcester Polytech 1960 BS;
Carnegie Mellon 1966 MS",,726.0,,107077323.0,168421.0,,,Trustee,True,
Paul W. Bayliss,Trustee,Worcester Polytechnic Institute,,,"Consultant, Bayliss Consulting
25 Lake Sebago Dr., Naples, ME 04055
Tel: (207) 693-6726
E-mail: pwbayliss@pivot.net",726.0,,107077323.0,168421.0,,,Trustee,True,
Robert H. Beckett,Trustee,Worcester Polytechnic Institute,,,"Chairman and Chief Executive Officer,
Ameriquest/Robec",726.0,,107077323.0,168421.0,,,Trustee,True,
Paul S. Kennedy,Trustee,Worcester Polytechnic Institute,,,"President, Kennedy Die Casting Inc",726.0,,107077323.0,168421.0,,,Trustee,True,
Frank P. Conti,Assistant Secretary,Worcester Polytechnic Institute,,,,725.0,,107077323.0,168421.0,,,Other Board Member,True,
Daniel I. Coifman,Trustee,Worcester Polytechnic Institute,,"Worcester Polytech BS;
Northeastern MS","Able International Corporation
P.O. Box 9507, Santurce, PR 00908
Tel: (787) 781-5600 Fax: (787) 781-8484",726.0,,107077323.0,168421.0,,,Trustee,True,
