Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Career,Notes,AffiliationId,carnegie_id,PrimarySample
Paul W. Timmreck,"Senior Vice President, Finance and Administration",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Sue Ann Mesmer,"Vice President, External Relations and Chief of Staff, Office of the President",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Donald C. J. Gehring,"Vice President, Government Relations and Health Policy",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Sheldon M. Retchin,"Vice President, Health Sciences and Chief Executive Officer, VCU Health Systems",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Marsha R. Torr,"Vice President, Research",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Peter L. Wyeth,"Vice President, University Advancement",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Donna Brodd,"Vice Provost, Academic Affairs",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Phyllis Self,"Vice Provost, Academic Technology",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Thomas F. Huff,"Vice Provost, Life Sciences",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Henry G. Rhone,"Vice Provost, Student Affairs",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Reuban B. Rodriguez,"Associate Vice Provost and Dean, Student Affairs",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Teresa A. Atkinson,"Associate Vice Provost, Finance",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Micah L. McCreary,"Assistant Vice Provost, Diversity",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Mark C. Hampton,"Assistant Vice Provost, Institutional Research, Evaluation and Planning",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Martha Lou Green,"Assistant Vice Provost, Student Affairs",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Dianna Terlizzi Chinnici,"Associate Vice President, Finance and Administration",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Anne Jacobson,"Associate Vice President, University Advancement",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Paul P. Jez,"Assistant Vice President, Business Services and Treasurer",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Mark E. Smith,"Assistant Vice President, Government Relations",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Chip Rossi,"Executive Director, VCU Alumni Activities",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
John Ulmschneider,"Executive Director, VCU Libraries",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Herbert B. Chermside III,"Director, Sponsored Programs Administration",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Delores T. Taylor,"Director, Undergraduate Admissions",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Susan Story Pittman,"Director, University Career Center",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
William M. Jones,"Director, VCUnet",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Margie R. Booker,"Associate Director, Grants and Contracts",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
Cecil B. Drain,Dean,Virginia Commonwealth University,School of Allied Health Professions,,,833.0,,,184840846,234030,True
Richard E. Toscan*,Dean,Virginia Commonwealth University,School of the Arts,,,833.0,,,184840846,234030,True
Joseph Seipel,"Associate Dean, Academic Affairs and Director, Graduate Studies",Virginia Commonwealth University,School of the Arts,,,833.0,,,184840846,234030,True
Michael Sesnowitz,Dean,Virginia Commonwealth University,School of Business,,,833.0,,,184840846,234030,True
Charles J. Gallagher,"Associate Dean, External Affairs",Virginia Commonwealth University,School of Business,,,833.0,,,184840846,234030,True
"Walter Griggs, Jr","Associate Dean, Undergraduate Studies",Virginia Commonwealth University,School of Business,,,833.0,,,184840846,234030,True
Doug Knapp,"Director, Development",Virginia Commonwealth University,School of Business,,,833.0,,,184840846,234030,True
Jana McQuaid,"Director, Graduate Studies",Virginia Commonwealth University,School of Business,,,833.0,,,184840846,234030,True
Ronald J. Hunt,Dean,Virginia Commonwealth University,School of Dentistry,,,833.0,,,184840846,234030,True
Michael Healy,"Assistant Dean, Admissions and Student Affairs",Virginia Commonwealth University,School of Dentistry,,,833.0,,,184840846,234030,True
"William C. Bosher, Jr",Dean,Virginia Commonwealth University,School of Education,,,833.0,,,184840846,234030,True
Barton Cregger,"Assistant Dean, Student Services",Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
Diane Simon,"Associate Dean, Student Affairs",Virginia Commonwealth University,School of Education,,,834.0,,,184840846,234030,True
Robert J. Mattauch,Dean and Commonwealth Professor,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
Susan F. Younce,"Assistant Dean, Administration and Finance",Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
Robert Holfworth,Dean (Interim),Virginia Commonwealth University,College of Humanities and Sciences,,,834.0,,,184840846,234030,True
Laura Moriarty,"Associate Dean, Faculty Development",Virginia Commonwealth University,College of Humanities and Sciences,,,834.0,,,184840846,234030,True
Albert Sneden,"Associate Dean, Graduate Program",Virginia Commonwealth University,College of Humanities and Sciences,,,834.0,,,184840846,234030,True
Arthur Seidenberg,"Associate Dean, Undergraduate Academic Affairs",Virginia Commonwealth University,College of Humanities and Sciences,,,834.0,,,184840846,234030,True
John Borgard,"Associate Dean, Undergraduate Programs",Virginia Commonwealth University,College of Humanities and Sciences,,,834.0,,,184840846,234030,True
"Heber H. Newsome, Jr",Dean,Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
William M. Gleason,"Senior Associate Dean, Administration",Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
James M. Messmer,"Senior Associate Dean, Medical Education",Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
Cynthia M. Heldberg,"Associate Dean, Admissions",Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
Ralph Clark,"Associate Dean, Clinical Services",Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
Carol L. Hampton,"Associate Dean, Faculty and Instructional Development",Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
Jan F. Chlebowski,"Associate Dean, Graduate Education",Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
Mary Alice O'Donnell,"Associate Dean, Graduate Medical Education (Interim)",Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
Isaac Wood,"Associate Dean, Student Services",Virginia Commonwealth University,School of Medicine,,,834.0,,,184840846,234030,True
"Nancy F. Langston, RN, FAAN",Dean,Virginia Commonwealth University,School of Nursing,,,834.0,,,184840846,234030,True
Janet B. Younger,"Associate Dean, Academic Programs",Virginia Commonwealth University,School of Nursing,,,834.0,,,184840846,234030,True
Anthony J. DeLellis,"Assistant Dean, Administration",Virginia Commonwealth University,School of Nursing,,,834.0,,,184840846,234030,True
Victor A. Yanchick,Dean,Virginia Commonwealth University,School of Pharmacy,,,834.0,,,184840846,234030,True
William E. Smith,"Associate Dean, Administrative Affairs",Virginia Commonwealth University,School of Pharmacy,,,834.0,,,184840846,234030,True
Thomas P. Reinders,"Associate Dean, Admissions and Student Affairs",Virginia Commonwealth University,School of Pharmacy,,,834.0,,,184840846,234030,True
Andrew L. Wilson,"Associate Dean, Institutional Programs",Virginia Commonwealth University,School of Pharmacy,,,834.0,,,184840846,234030,True
Frank R. Baskind,Dean,Virginia Commonwealth University,School of Social Work,,,834.0,,,184840846,234030,True
Anne Nichols-Casebolt,Associate Dean,Virginia Commonwealth University,School of Social Work,,,834.0,,,184840846,234030,True
F. Douglas Boudinot,Dean,Virginia Commonwealth University,School of Graduate Studies,,,834.0,,,184840846,234030,True
"Ralph L. Axselle, Jr",Board Member,Virginia Commonwealth University,,North Carolina 1965 BA; Richmond 1968 LLB,,834.0,,,184840846,234030,True
David G. Baldacci,Board Member,Virginia Commonwealth University,,"NYU 1962 AB, 1964 MS, 1968 PhD","Founder and Chairman, Greenwich AssociatesLLC",834.0,,,184840846,234030,True
"J. Alfred Broaddus, Jr",Board Member,Virginia Commonwealth University,,Washington & Lee 1961 BA; Strasbourg (France); Indiana 1970 MA. 1972 PhD,,834.0,,,184840846,234030,True
John C. Doswell II,Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
Brian K. Jackson,Board Member,Virginia Commonwealth University,,Virginia Commonwealth,"Vice President and General Counsel, Ukrop's Super Markets",834.0,,,184840846,234030,True
Anne J. G. Rhodes,Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
E. Janet Riddick,Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
Richard T. Robertson,Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
Michele A. Romano,Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
Thomas G. Rosenthal,Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
Carol S. Shapiro,Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
"John Sherman, Jr.",Board Member,Virginia Commonwealth University,,Princeton 1968 BA; Colgate Darden MBA,,834.0,,,184840846,234030,True
G. Bryan Slater,Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
"Thomas G. Snead, Jr.",Board Member,Virginia Commonwealth University,,Virginia Commonwealth 1976 BS,,834.0,,,184840846,234030,True
"Philip Thompson, Sr",Board Member,Virginia Commonwealth University,,,,834.0,,,184840846,234030,True
GEN J. H. Binford Pay III,Superintendent,Virginia Military Institute,,Virginia Military Inst 1962 BS; George Washington MA,"Vice Chief of Staff, United States Army; Commander-in-Chief, United States Central Command, United States Army; Chairman, President and Chief Executive Officer, Allied Research Corporation",834.0,,,185641255,234085,False
BrigGen Robert L. Green,"Deputy Superintendent, Finance and Administration",Virginia Military Institute,,Virginia Military Inst BA; Virginia 1972 MS,,834.0,,,185641255,234085,False
COL Walter L. Chalkley,Chief of Staff and Headquarters Executive Officer,Virginia Military Institute,,Florida State; Virginia Military Inst 1972,,834.0,,,185641255,234085,False
Col Eric D. Hutchings,Commandant of Cadets,Virginia Military Institute,,Virginia Military Inst BA,,834.0,,,185641255,234085,False
BrigGen Charles F. Brower,Dean of the Faculty,Virginia Military Institute,,"West Point BS; Naval War; Pennsylvania MA, PhD",,834.0,,,185641255,234085,False
COL Susan H. Barr,"Dean, Academic Support and Cadet Services",Virginia Military Institute,,"Bridgewater Col BA; Virginia 1980 MS, 1997 PhD",,834.0,,,185641255,234085,False
Vernon L. Beitzel,"Director, Admissions",Virginia Military Institute,COL,BA,,835.0,,,185641255,234085,False
Carole B. Green,"Director, Alumni Activities",Virginia Military Institute,,,,835.0,,,185641255,234085,False
"James N. Joyner, Jr","Director, Auxiliary Services",Virginia Military Institute,,"BA, Georgia State MEd",,835.0,,,185641255,234085,False
MAJ Timothy Williams,"Director, Cadet Activities",Virginia Military Institute,,MAJ,,835.0,,,185641255,234085,False
R. Samuel Ratcliffe,"Director, Career Services",Virginia Military Institute,,"BA, James Madison MEd",,835.0,,,185641255,234085,False
Ken A. White,"Director, Communications and Marketing",Virginia Military Institute,,"Edinboro BA, MA; Missouri PhD",,835.0,,,185641255,234085,False
Robert E. Wells,"Director, Facilities Planning and Physical Plant",Virginia Military Institute,,"Longwood BS, MA",,835.0,,,185641255,234085,False
Robert B. Spore,"Director, Human Resources",Virginia Military Institute,,BA; Ball State MA,,835.0,,,185641255,234085,False
Tom F. Hopkins,"Director, Information Technology",Virginia Military Institute,,"Texas BBA, MS",,835.0,,,185641255,234085,False
Vacant,"Director, Institutional Research",Virginia Military Institute,,,,835.0,,,185641255,234085,False
Donald T. White,"Director, Intercollegiate Athletics",Virginia Military Institute,,BS,,835.0,,,185641255,234085,False
Richard A. Rowe,"Director, VMI Research Laboratories",Virginia Military Institute,,,,835.0,,,185641255,234085,False
James E. Turner,"Director, VMI Undergraduate Research",Virginia Military Institute,,BA; Richmond MS; Tennessee PhD,,835.0,,,185641255,234085,False
Gary R. Knick,Treasurer and Associate Business Executive,Virginia Military Institute,,Washington & Lee BA,,835.0,,,185641255,234085,False
Robert W. Gilbert,Comptroller,Virginia Military Institute,,James Madison BS,,835.0,,,185641255,234085,False
Michael M. Strickler,Secretary to the Board of Visitors,Virginia Military Institute,,BA; William & Mary MEd,,835.0,,,185641255,234085,False
Marti Bissell,Protocol Officer,Virginia Military Institute,,,,835.0,,,185641255,234085,False
David Somers,Web Administrator,Virginia Military Institute,,,,835.0,,,185641255,234085,False
James L. Adams,Executive Vice President,Virginia Military Institute,,,,835.0,,,185641255,234085,False
Donna Weaver,"Associate Director, Communications and Marketing",Virginia Military Institute,,Virginia Commonwealth BS,,835.0,,,185641255,234085,False
Robert B. Spore,"Director, Human Resources",Virginia Military Institute,,,,835.0,,,185641255,234085,False
Jean Clary Bagley,Board Member,Virginia Military Institute,,"Virginia 1952 BA, 1955 BL",,835.0,,,185641255,234085,False
Waverley L. Berkley III,Board Member,Virginia Military Institute,,,,835.0,,,185641255,234085,False
Lie-Ping Chang,Board Member,Virginia Military Institute,,,"Physician, Alexandria Osteopathic Family Medicine",835.0,,,185641255,234085,False
Darryl K. Horne,Board Member,Virginia Military Institute,,Virginia Military Inst 1982 BS,,835.0,,,185641255,234085,False
Dennis A. Johnson,Board Member,Virginia Military Institute,,Virginia Military Inst 1981 BA,,835.0,,,185641255,234085,False
Robert McDowell,Board Member,Virginia Military Institute,,Virginia Military Inst 1968 BA; Boston U MSBA,,835.0,,,185641255,234085,False
"T. Carter Melton, Jr",Board Member,Virginia Military Institute,,Virginia Military Inst 1967 BA; Virginia Commonwealth 1981 MA,,835.0,,,185641255,234085,False
G. Gilmer Minor III,Vice President,Virginia Military Institute,,Virginia Military Inst 1963 BA; Virginia 1966 MBA,,835.0,,,185641255,234085,False
Bruce C. Morris,Board Member,Virginia Military Institute,,Virginia Military Inst 1978 BA; William & Mary 1981 JD,,835.0,,,185641255,234085,False
William A. Paulette,Board Member,Virginia Military Institute,,Virginia Military Inst 1969,,835.0,,,185641255,234085,False
S. Waite Rawls III,Board Member,Virginia Military Institute,,"Virginia Military Inst 1970 BA; Virginia 1975 MBA, 1975 JD",,835.0,,,185641255,234085,False
James E. Rogers,Board Member,Virginia Military Institute,,Kentucky 1970 BBA. 1974 JD,,835.0,,,185641255,234085,False
"Thomas G. Slater, Jr.",Board Member,Virginia Military Institute,,Virginia Military Inst 1966 BA; Virginia 1969 LLB,,835.0,,,185641255,234085,False
Donald M. Wilkinson,Board Member,Virginia Military Institute,,Virginia Military Inst 1961 BA; Virginia MBA,,835.0,,,185641255,234085,False
"MG Claude A. Williams, USA",Ex Officio Board Member,Virginia Military Institute,,,,835.0,,,185641255,234085,False
Samuel B. Witt III,President,Virginia Military Institute,,Virginia Military Inst 1958,,835.0,,,185641255,234085,False
Dr. Charles W. Steger,President,Virginia Polytechnic Institute And State University,,"Virginia Tech 1969 BA, 1972 MS, 1978 PhD",,835.0,,,859038795,233921,True
