Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Contact,Notes,AffiliationId,FullName,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
Manoj Chopra,Governor,University of North Florida,,SUNY (Buffalo) 1992 PhD,,514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
"Hector A. ""Tico"" Perez",Governor,University of North Florida,,Central Florida 1983 BA; Georgetown 1986 JD,"Founder, Edge Public Affairs, LLC",514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Venters Monokaaw,Corporate Secretary,University of North Florida,,Furman: Washington and Lee JD,,501.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Other Board Member
John W. Temple,Governor,University of North Florida,,,,514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Janet D. Owen,Governmental Relations Liaison,University of North Florida,,,,501.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Cortez Whatley,Student Representative,University of North Florida,,,,514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Other Board Member
Elizabeth L. Webster,Governor,University of North Florida,,,,514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Norman D. Tripp,Governor,University of North Florida,,Miami AB: Cleveland State ID,,514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Pamela Stewart,Governor,University of North Florida,,,,514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
John Darrell Rood,Governor,University of North Florida,,Montana BSBA,"Chairman, The Vestcor Companies, Inc",514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Venters Monokaaw,Board Of Governors (Interim),University of North Florida,,Furman: Washington and Lee JD,,501.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
"Morteza ""Mori"" Hosseini",Vice Chairman,University of North Florida,,Embry-Riddle,"Chairman and Chief Executive Officer, Intervest Construction Inc",514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Board Vice President
"Richard A. ""Dick"" Beard III",Governor,University of North Florida,,Georgia Tech 1967,"President, R.A. Beard, Co",514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Dean C. Colson,Chairman,University of North Florida,,Princeton BA: Miami 1977 JD,"Partner, Colson Hicks Eidson",514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Board President
Joseph L. Caruncho,Governor,University of North Florida,,Florida International 1981; Nova Southeastern JD,"Chief Executive Officer, Preferred Care Partners, Inc",514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
"Matthew M. Carter II, PhD",Governor,University of North Florida,,"Florida State BS, JD","Chairman, Public Service Commission, State of Florida (2008-2010)",514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Patricia Frost,Governor,University of North Florida,,Colby 1959; Columbia 1961,,514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Thomas G. Kuntz,Governor,University of North Florida,,Rollins 1978 BBA,"Chairman. President and Chief Executive Officer, SunTrust Banks of Florida",514.0,,,11874761.0,State University System Of Florida,,True,,,Florida State University System,Governor
Steve Mitchell,Regent,University of North Texas,,North Texas BS. MS,"Lead Business Systems Analyst, Thomson Reuters Corporation",645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Regent
Don A. Buchholz,Regent,University of North Texas,,North Texas 1952 BBA,,645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Regent
"Michael R. ""Mike"" Bradford",Regent,University of North Texas,,Texas Christian BBA. MBA,"County Judge, County of Midland, Texas",645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Regent
Al Silva,Regent,University of North Texas,,,,645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Regent
Alexandria Perez,Student Regent,University of North Texas,,,,645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Regent
George Brint Ryan,Vice Chairman,University of North Texas,,"North Texas BS, MS","Chief Executive Officer and Managing Principal, Ryan, Inc",645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Board Vice President
Donald Potts,Regent,University of North Texas,,North Texas,,645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Regent
Gwyn Shea,Regent,University of North Texas,,,"Secretary of State, Office of the Secretary of State, State of Texas",645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Regent
Jack A. Wall,Chairman,University of North Texas,,North Texas BBA,,645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Board President
Michael P. Williams,Regent,University of North Texas,,Texas Wesleyan U; North Texas DO: RoSS U MD,,645.0,,,123534392.0,University Of North Texas System,,True,,,University of North Texas System,Regent
Julie Carson,Regent,University Of Oklahoma,,Vanderbilt: Tulsa JD,,395.0,,,8692664.0,,,True,,,,Regent
James D. Harrel,Vice Chairman,University Of Oklahoma,,Oklahoma State BS,"Chairman and Chief Executive Officer, Bank of ic Western Oklahoma",395.0,,,8692664.0,,,True,,,,Board Vice President
"Marlin ""Ike"" Glass, Jr",Chairman,University Of Oklahoma,,Oklahoma State 1961,"President, Glass Trucking, IncPO. Box 447, Newkirk, OK 74647",395.0,,,8692664.0,,,True,,,,Board President
"MG Toney Stricklin, USA (Ret)",Regent,University Of Oklahoma,,Cameron 1975; National War Col,"Principal Owner and Chairman, TDRS LLC",395.0,,,8692664.0,,,True,,,,Regent
"Joseph L. Parker, Jr",Regent,University Of Oklahoma,,Nebraska 1969 BA; U Washington 1971 MBA,"Chairman, Anchor Stone Co",395.0,,,8692664.0,,,True,,,,Regent
William Stuart Price,Regent,University Of Oklahoma,,,,395.0,,,8692664.0,,,True,,,,Regent
John Massey,Assistant Secretary,University Of Oklahoma,,,,395.0,,,8692664.0,,,True,,,,Other Board Member
"Glen D. Johnson, Jr.",Chancellor,University Of Oklahoma,,,,395.0,,,8692664.0,,,True,,,,Board President
"Ronald H. White, M.D",Regent,University Of Oklahoma,,,"President and Partner, Oklahoma Cardiovascular Associates",395.0,,,8692664.0,,,True,,,,Regent
Michael C. Turpen,Secretary,University Of Oklahoma,,"Tulsa 1972 BS, 1974 JD 0 (misin","Partner-in-Charge, Oklahoma City, OK Office, RiggsAbney, Neal, Turpen, Orbison & Lewis, IncThe Paragon Building, 5801 Broadway Extention, Suite 101Oklahoma City, OK 73118-7489",395.0,,,8692664.0,,,True,,,,Other Board Member
Belinda Reed Shannon,Governor,University of South Florida,,"Florida A&M 1983 BS, MBA; Wayne State U 1991 JD","Vice President, Compliance, EEO, Diversity and Employee Relations, GlaxoSmithKline",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Gus A. Stavros,Governor,University of South Florida,,Columbia 1948 BA,"Chairman, PELAM Investments, Inc",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Pamela Stewart,Governor,University of South Florida,,,,514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Patricia Frost,Governor,University of South Florida,,Colby 1959; Columbia 1961,,514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Norman D. Tripp,Governor,University of South Florida,,Miami AB: Cleveland State ID,,514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Elizabeth L. Webster,Governor,University of South Florida,,,,514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Cortez Whatley,Student Representative,University of South Florida,,,,514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Other Board Member
Janet D. Owen,Governmental Relations Liaison,University of South Florida,,,,501.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Venters Monokaaw,Board Of Governors (Interim),University of South Florida,,Furman: Washington and Lee JD,,501.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Venters Monokaaw,Corporate Secretary,University of South Florida,,Furman: Washington and Lee JD,,501.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Other Board Member
John W. Temple,Governor,University of South Florida,,,,514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
John Darrell Rood,Governor,University of South Florida,,Montana BSBA,"Chairman, The Vestcor Companies, Inc",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
"Morteza ""Mori"" Hosseini",Vice Chairman,University of South Florida,,Embry-Riddle,"Chairman and Chief Executive Officer, Intervest Construction Inc",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Board Vice President
"Hector A. ""Tico"" Perez",Governor,University of South Florida,,Central Florida 1983 BA; Georgetown 1986 JD,"Founder, Edge Public Affairs, LLC",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Dean C. Colson,Chairman,University of South Florida,,Princeton BA: Miami 1977 JD,"Partner, Colson Hicks Eidson",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Board President
Joseph L. Caruncho,Governor,University of South Florida,,Florida International 1981; Nova Southeastern JD,"Chief Executive Officer, Preferred Care Partners, Inc",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
"Matthew M. Carter II, PhD",Governor,University of South Florida,,"Florida State BS, JD","Chairman, Public Service Commission, State of Florida (2008-2010)",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
"Richard A. ""Dick"" Beard III",Governor,University of South Florida,,Georgia Tech 1967,"President, R.A. Beard, Co",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Thomas G. Kuntz,Governor,University of South Florida,,Rollins 1978 BBA,"Chairman. President and Chief Executive Officer, SunTrust Banks of Florida",514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
Manoj Chopra,Governor,University of South Florida,,SUNY (Buffalo) 1992 PhD,,514.0,,,2613432.0,State University System Of Florida,,True,,,Florida State University System,Governor
